chunk,ticks,wall_s,reward_mean,loss_mean,grad_norm_mean,grad_norm_max,update_norm,episodes,t0_success,available_cells,allocated_gib,peak_allocated_gib,finite
141,110886912,187.513,0.0136481,3.02724,10.1131,166.119,1.6936,18557,0,32,8.66226,10.2908,1
142,111673344,188.821,0.0141997,2.96632,12.0212,163.01,1.51482,18689,0,32,8.66226,10.2908,1
143,112459776,190.133,0.0141272,2.87089,11.0363,152.356,1.66587,18827,0,32,8.66226,10.2908,1
144,113246208,191.442,0.0146262,2.8124,11.069,154.272,1.52675,18959,0,32,8.66226,10.2908,1
145,114032640,192.75,0.0149319,2.74037,10.1557,143.989,1.54475,19069,0,32,8.66226,10.2908,1
146,114819072,194.06,0.0147876,2.64748,9.66906,135.85,1.59409,19224,0,32,8.66226,10.2908,1
147,115605504,195.364,0.0149209,2.54033,8.97722,128.74,1.68682,19340,0,32,8.66226,10.2908,1
148,116391936,196.663,0.0162207,2.44202,7.80583,112.65,1.51292,19488,0,32,8.66226,10.2908,1
149,117178368,197.97,0.015909,2.32976,6.77629,119.864,1.4182,19616,0,32,8.66226,10.2908,1
150,117964800,199.273,0.0160338,2.23088,6.2855,109.96,1.52437,19735,0,32,8.66226,10.2908,1
151,118751232,200.572,0.0154481,2.06871,6.16388,110.384,1.38334,19851,0,32,8.66226,10.2908,1
152,119537664,201.881,0.0158637,1.96966,7.40449,102.92,1.3002,19979,0,32,8.66226,10.2908,1
153,120324096,203.18,0.0161503,1.83142,8.15376,111.57,1.53269,20112,0,32,8.66226,10.2908,1
154,121110528,204.485,0.0156124,1.70823,7.38811,103.235,1.53355,20239,0,32,8.66226,10.2908,1
155,121896960,205.784,0.0166465,1.5962,6.14332,101.219,1.29585,20368,0,32,8.66226,10.2908,1
156,122683392,207.084,0.0165885,1.48024,6.28702,100.556,1.08174,20497,0,32,8.66226,10.2908,1
157,123469824,208.379,0.0156145,1.34111,7.44619,100.273,1.27872,20604,0,32,8.66226,10.2908,1
158,124256256,209.673,0.0163361,1.25519,6.66377,98.761,1.22591,20718,0,32,8.66226,10.2908,1
159,125042688,210.965,0.015827,1.12933,6.48358,97.2808,1.19092,20837,0,32,8.66226,10.2908,1
160,125829120,212.257,0.015806,1.0286,7.35878,96.8067,1.31146,20972,0,32,8.66226,10.2908,1
161,126615552,213.547,0.0158475,0.922827,7.12989,92.3943,1.10572,21100,0,32,8.66226,10.2908,1
162,127401984,214.872,0.0161998,0.826042,6.77511,90.7423,1.23543,21231,0,32,8.66226,10.2908,1
163,128188416,216.166,0.0164686,0.732312,6.22366,90.6761,1.21155,21356,0,32,8.66226,10.2908,1
164,128974848,217.461,0.0163573,0.647375,7.16576,87.2178,1.21361,21478,0,32,8.66226,10.2908,1
165,129761280,218.755,0.0162729,0.558695,7.78888,83.5694,1.01569,21605,0,32,8.66226,10.2908,1
166,130547712,220.047,0.0167164,0.483799,6.76674,80.7631,1.06281,21761,0,32,8.66226,10.2908,1
167,131334144,221.342,0.0166107,0.426387,7.30655,77.1944,0.971705,21896,0,32,8.66226,10.2908,1
168,132120576,222.634,0.0161951,0.348051,8.81413,73.5151,0.889957,22024,0,32,8.66226,10.2908,1
169,132907008,223.929,0.0164033,0.27888,10.7819,68.1693,0.709881,22163,0,32,8.66226,10.2908,1
170,133693440,225.219,0.0162716,0.224748,13.8241,63.2376,0.71013,22310,0,32,8.66226,10.2908,1
171,134479872,226.509,0.0160397,0.175626,12.5907,57.5902,0.71317,22444,0,32,8.66226,10.2908,1
172,135266304,227.804,0.0159335,0.135646,15.1599,51.2397,0.481334,22569,0,32,8.66226,10.2908,1
173,136052736,229.095,0.0164904,0.107916,10.1952,44.5295,0.61057,22704,0,32,8.66226,10.2908,1
174,136839168,230.386,0.0171621,0.0814947,12.8549,36.8347,0.58335,22834,0,32,8.66226,10.2908,1
175,137625600,231.677,0.0164019,0.0627069,15.2735,29.9968,0.387461,22967,0,32,8.66226,10.2908,1
176,138412032,232.965,0.0170097,0.0633088,14.4383,30.0592,0.508151,23094,0,32,8.66226,10.2908,1
177,139198464,234.257,0.0172634,0.0341828,3.83002,12.0013,1.396,23240,0,32,8.66226,10.2908,1
178,139984896,235.541,0.0172618,0.0379742,2.87105,5.01023,1.48495,23387,0,32,8.66226,10.2908,1
179,140771328,236.831,0.0175784,0.0288311,3.86839,9.73475,1.46582,23547,0,32,8.66226,10.2908,1
180,141557760,238.122,0.0172955,0.0312701,9.04533,23.265,0.818438,23687,0,32,8.66226,10.2908,1
181,142344192,239.41,0.0165208,0.0363795,12.6008,28.3903,0.4675,23820,0,32,8.66226,10.2908,1
182,143130624,240.699,0.0169156,0.0480186,12.8581,36.9765,0.544847,23955,0,32,8.66226,10.2908,1
183,143917056,241.987,0.0166381,0.0668976,15.278,43.6417,0.425705,24085,0,32,8.66226,10.2908,1
184,144703488,243.304,0.0167754,0.085344,11.9893,51.9139,0.647732,24221,0,32,8.66226,10.2908,1
185,145489920,244.597,0.0170283,0.123709,15.5203,57.4986,0.561073,24347,0,32,8.66226,10.2908,1
186,146276352,245.885,0.0166611,0.147355,11.5883,61.7938,0.72855,24476,0,32,8.66226,10.2908,1
187,147062784,247.171,0.0171552,0.1799,15.8412,65.2188,0.694673,24611,0,32,8.66226,10.2908,1
188,147849216,248.456,0.0165219,0.211209,7.82778,67.5056,0.971958,24720,0,32,8.66226,10.2908,1
189,148635648,249.745,0.0164483,0.253011,13.0436,71.4263,0.810559,24852,0,32,8.66226,10.2908,1
190,149422080,251.039,0.0163786,0.297484,11.9291,73.6267,1.00874,24993,0,32,8.66226,10.2908,1
