chunk,ticks,wall_s,reward_mean,loss_mean,grad_norm_mean,grad_norm_max,update_norm,episodes,t0_success,available_cells,allocated_gib,peak_allocated_gib,finite
148,116391936,197.703,0.0225551,0.147362,10.5092,19.5398,0.639215,19579,0,33,8.66163,10.2906,1
149,117178368,199.033,0.022324,0.133674,7.48878,22.6669,0.991042,19714,0,33,8.66163,10.2906,1
150,117964800,200.363,0.0217428,0.106075,5.79369,22.9902,1.21139,19844,0,33,8.66163,10.2906,1
151,118751232,201.688,0.0217117,0.127358,9.91481,36.3254,0.977865,19958,0,33,8.66163,10.2906,1
152,119537664,203.015,0.0219003,0.147071,11.4245,22.6459,0.625845,20088,0,33,8.66163,10.2906,1
153,120324096,204.338,0.0202484,0.141387,16.7208,32.0985,0.490627,20223,0,33,8.66163,10.2906,1
154,121110528,205.662,0.022243,0.110359,4.99408,11.9388,1.28571,20353,0,33,8.66163,10.2906,1
155,121896960,206.976,0.0210317,0.130342,13.3873,36.2607,0.599848,20487,0,33,8.66163,10.2906,1
156,122683392,208.289,0.0212585,0.125374,8.33832,25.0208,0.787176,20612,0,33,8.66163,10.2906,1
157,123469824,209.62,0.0213311,0.139801,14.6491,30.8664,0.833059,20723,0,33,8.66163,10.2906,1
158,124256256,210.946,0.0223466,0.188635,19.0613,32.1902,0.404588,20850,0,33,8.66163,10.2906,1
159,125042688,212.265,0.0213421,0.12909,10.0273,34.5648,0.848174,20961,0,33,8.66163,10.2906,1
160,125829120,213.582,0.0217938,0.133128,10.8766,37.3517,0.831243,21089,0,33,8.66163,10.2906,1
161,126615552,214.9,0.0214619,0.122655,11.054,24.1364,0.684004,21214,0,33,8.66163,10.2906,1
162,127401984,216.222,0.0221893,0.131955,11.3902,24.2632,0.755208,21359,0,33,8.66163,10.2906,1
163,128188416,217.539,0.022339,0.11862,4.83418,10.7294,1.20803,21486,0,33,8.66163,10.2906,1
164,128974848,218.856,0.0211843,0.0922765,6.65965,13.2467,0.893668,21612,0,33,8.66163,10.2906,1
165,129761280,220.174,0.0223436,0.12465,6.83118,23.9421,0.883044,21745,0,33,8.66163,10.2906,1
166,130547712,221.491,0.0222672,0.124115,6.95591,23.6922,1.00702,21908,0,33,8.66163,10.2906,1
167,131334144,222.808,0.0215014,0.116064,7.9643,22.663,0.878762,22044,0,33,8.66163,10.2906,1
168,132120576,224.127,0.0208804,0.127299,9.15224,27.0266,0.951726,22164,0,33,8.66163,10.2906,1
169,132907008,225.449,0.0209535,0.127469,6.96513,12.9721,0.734777,22303,0,33,8.66163,10.2906,1
170,133693440,226.768,0.0222902,0.143963,12.3453,26.1107,0.729773,22446,0,33,8.66163,10.2906,1
171,134479872,228.087,0.0217398,0.148007,10.07,33.0743,0.91476,22572,0,33,8.66163,10.2906,1
172,135266304,229.407,0.0211425,0.146075,8.05839,24.0791,0.701714,22700,0,33,8.66163,10.2906,1
173,136052736,230.731,0.0206906,0.109722,4.78654,11.8651,1.16744,22837,0,33,8.66163,10.2906,1
174,136839168,232.084,0.0204267,0.109654,5.60493,14.5317,1.11441,22964,0,33,8.66163,10.2906,1
175,137625600,233.412,0.0206351,0.127166,6.70145,12.8483,1.01516,23097,0,33,8.66163,10.2906,1
176,138412032,234.74,0.0201707,0.143679,9.55045,25.0247,0.802885,23209,0,33,8.66163,10.2906,1
177,139198464,236.062,0.0197159,0.140001,11.3814,27.4749,0.84462,23354,0,33,8.66163,10.2906,1
178,139984896,237.393,0.0194039,0.1843,15.0227,37.9476,0.783969,23486,0,33,8.66163,10.2906,1
179,140771328,238.719,0.0186763,0.202142,21.1706,36.8665,0.41212,23637,0,33,8.66163,10.2906,1
180,141557760,240.045,0.0186503,0.139313,9.38568,32.986,0.988043,23769,0,33,8.66163,10.2906,1
181,142344192,241.368,0.0185968,0.114337,5.05871,12.8263,1.24115,23907,0,33,8.66163,10.2906,1
182,143130624,242.691,0.0190276,0.144396,7.07938,11.0407,0.729552,24045,0,33,8.66163,10.2906,1
183,143917056,244.009,0.0196734,0.123619,7.21268,11.4398,0.646636,24176,0,33,8.66163,10.2906,1
184,144703488,245.335,0.0189795,0.127183,7.18675,10.8876,0.671883,24318,0,33,8.66163,10.2906,1
185,145489920,246.653,0.0194098,0.165964,7.15976,12.1376,0.701809,24436,0,33,8.66163,10.2906,1
186,146276352,248.004,0.0186083,0.133192,7.09787,11.5152,0.756532,24570,0,33,8.66163,10.2906,1
187,147062784,249.317,0.0180671,0.126673,7.12187,12.6518,0.702853,24699,0,33,8.66163,10.2906,1
188,147849216,250.632,0.0172497,0.146875,10.8483,40.3389,0.735747,24813,0,33,8.66163,10.2906,1
189,148635648,251.946,0.0181518,0.178522,14.1332,40.046,0.710402,24943,0,33,8.66163,10.2906,1
190,149422080,253.294,0.0181825,0.147538,7.06353,11.4998,0.767592,25083,0,33,8.66163,10.2906,1
191,150208512,254.613,0.0180187,0.133402,7.13655,12.2411,0.699044,25215,0,33,8.66163,10.2906,1
192,150994944,255.929,0.0177002,0.190234,16.9393,37.5627,0.700529,25330,0,33,8.66163,10.2906,1
193,151781376,257.24,0.0183007,0.218958,17.093,55.6275,0.744354,25479,0,33,8.66163,10.2906,1
194,152567808,258.558,0.0173389,0.18819,15.102,37.965,0.671007,25597,0,33,8.66163,10.2906,1
195,153354240,259.88,0.01861,0.204868,13.9073,39.1195,0.835514,25747,0,33,8.66163,10.2906,1
196,154140672,261.199,0.0181771,0.204457,13.7914,40.8778,0.974256,25879,0,33,8.66163,10.2906,1
197,154927104,262.524,0.0168094,0.139404,7.19458,35.3133,1.21357,26007,0,33,8.66163,10.2906,1
198,155713536,263.869,0.0169879,0.182205,10.9791,26.3461,0.979103,26123,0,33,8.66163,10.2906,1
199,156499968,265.19,0.0171785,0.163946,8.20056,24.2293,0.823866,26256,0,33,8.66163,10.2906,1
200,157286400,266.513,0.0170505,0.179606,11.657,34.7226,0.871332,26385,0,33,8.66163,10.2906,1
201,158072832,267.836,0.017067,0.139055,5.49401,12.7623,1.10315,26519,0,33,8.66163,10.2906,1
202,158859264,269.165,0.0170336,0.145548,7.81662,22.3035,1.18473,26659,0,33,8.66163,10.2906,1
203,159645696,270.495,0.0179522,0.221248,12.4205,29.7771,0.890416,26787,0,33,8.66163,10.2906,1
204,160432128,271.831,0.0165189,0.161154,10.4118,24.0428,0.888469,26900,0,33,8.66163,10.2906,1
205,161218560,273.168,0.016933,0.169766,6.6645,14.033,1.15572,27019,0,33,8.66163,10.2906,1
206,162004992,274.537,0.0164495,0.164308,12.2505,23.9416,0.793013,27135,0,33,8.66163,10.2906,1
207,162791424,275.873,0.0169408,0.211039,10.9302,37.9744,1.06027,27269,0,33,8.66163,10.2906,1
208,163577856,277.206,0.0171314,0.254759,16.6632,39.5792,0.813991,27395,0,33,8.66163,10.2906,1
209,164364288,278.54,0.0182311,0.211451,12.5972,38.9302,0.838285,27540,0,33,8.66163,10.2906,1
210,165150720,279.874,0.0174562,0.261529,17.9053,41.9743,0.795812,27668,0,33,8.66163,10.2906,1
211,165937152,281.21,0.0182463,0.247292,12.6773,21.6621,0.612456,27797,0,33,8.66163,10.2906,1
212,166723584,282.536,0.0171976,0.174603,8.34543,30.4836,0.755979,27938,0,33,8.66163,10.2906,1
213,167510016,283.869,0.0194767,0.304739,14.4343,61.5713,1.00756,28108,0,33,8.66163,10.2906,1
214,168296448,285.198,0.0172667,0.208074,12.6897,23.1158,0.746356,28239,0,33,8.66163,10.2906,1
215,169082880,286.53,0.017277,0.183032,10.6206,27.5649,0.934191,28364,0,33,8.66163,10.2906,1
216,169869312,287.892,0.0180295,0.236644,8.16394,26.6543,1.16657,28503,0,33,8.66163,10.2906,1
217,170655744,289.213,0.0178432,0.261897,17.1367,39.7738,0.645102,28653,0,33,8.66163,10.2906,1
218,171442176,290.549,0.0179835,0.316941,21.4648,53.7727,0.750735,28780,0,33,8.66163,10.2906,1
