chunk,ticks,wall_s,reward_mean,loss_mean,grad_norm_mean,grad_norm_max,update_norm,episodes,t0_success,available_cells,allocated_gib,peak_allocated_gib,finite
641,504102912,897.143,0.0456279,0.768703,10.4272,28.0756,1.16915,87122,0,52,8.65394,10.2901,1
642,504889344,898.622,0.047058,0.73549,16.6079,39.6903,0.749728,87275,0,52,8.65396,10.2901,1
643,505675776,900.121,0.0468175,0.941501,9.72187,21.3904,1.21497,87408,0,52,8.65395,10.2901,1
644,506462208,901.622,0.0460212,0.783114,11.2261,23.7048,0.925859,87542,0,53,8.65395,10.2901,1
645,507248640,903.119,0.0458878,0.688753,9.41748,22.2026,1.13938,87663,0,53,8.65394,10.2901,1
646,508035072,904.615,0.0465536,0.723048,18.4022,55.2869,0.799049,87799,0,53,8.65395,10.2901,1
647,508821504,906.111,0.0478871,0.725047,12.5376,34.5799,1.02871,87935,0,53,8.65395,10.2901,1
648,509607936,907.606,0.0485574,0.793356,14.0723,43.8454,0.92185,88078,0,53,8.65395,10.2901,1
649,510394368,909.098,0.0497711,0.786254,9.77535,22.4029,1.17714,88223,0,53,8.65396,10.2901,1
650,511180800,910.591,0.0474114,0.721379,10.8215,33.5594,0.958445,88366,0,53,8.65396,10.2901,1
651,511967232,912.086,0.0486319,0.680878,9.59681,15.8775,0.95433,88512,0,53,8.65395,10.2901,1
652,512753664,913.582,0.0502632,0.674856,12.6237,26.5398,0.801119,88640,0,53,8.65395,10.2901,1
653,513540096,915.081,0.0485199,0.681234,9.15735,27.2882,1.11307,88781,0,53,8.65395,10.2901,1
654,514326528,916.576,0.0493821,0.83172,16.7557,45.5456,0.914945,88916,0,53,8.65395,10.2901,1
655,515112960,918.076,0.0505859,0.773912,14.4059,33.6201,0.681015,89073,0,53,8.65396,10.2901,1
656,515899392,919.577,0.0489215,0.714524,11.8685,27.9151,0.827364,89192,0,53,8.65394,10.2901,1
657,516685824,921.078,0.0484237,0.743073,17.2119,35.3728,0.71822,89304,0,53,8.65394,10.2901,1
658,517472256,922.574,0.0486074,0.862152,14.6437,54.1257,0.962153,89446,0,53,8.65395,10.2901,1
659,518258688,924.067,0.0493934,0.777967,9.76602,29.2454,1.11079,89589,0,53,8.65396,10.2901,1
660,519045120,925.59,0.0503551,0.747774,17.5191,47.5571,0.596349,89716,0,53,8.65395,10.2901,1
661,519831552,927.114,0.0497476,0.78124,13.3005,36.9932,0.926539,89838,0,53,8.65394,10.2901,1
662,520617984,928.632,0.048252,0.790581,19.771,47.1514,0.825618,89988,0,53,8.65395,10.2901,1
663,521404416,930.146,0.0499408,0.804157,18.5127,57.6865,0.724484,90140,0,53,8.65396,10.2901,1
664,522190848,931.665,0.0497118,0.654746,8.84357,20.3369,1.21779,90303,0,53,8.65396,10.2901,1
665,522977280,933.18,0.0505594,0.683759,14.4908,36.4528,0.813048,90466,0,53,8.65396,10.2901,1
666,523763712,934.684,0.0499956,0.780248,11.1314,26.6138,1.02346,90603,0,53,8.65395,10.2901,1
667,524550144,936.18,0.0486791,0.785329,12.219,33.6094,0.846334,90747,0,53,8.65396,10.2901,1
668,525336576,937.68,0.0493964,0.638159,13.1581,36.4472,1.03905,90890,0,53,8.65395,10.2901,1
669,526123008,939.181,0.049175,0.706569,9.71081,20.4969,0.974775,91020,0,53,8.65395,10.2901,1
670,526909440,940.71,0.051844,0.817274,12.3504,28.2466,0.906362,91183,0,53,8.65396,10.2901,1
671,527695872,942.271,0.048604,0.806264,14.5808,37.9606,0.979909,91323,0,53,8.65395,10.2901,1
672,528482304,943.827,0.0492948,0.605197,17.9126,42.4493,0.770231,91463,0,53,8.65396,10.2901,1
673,529268736,945.389,0.0490014,0.782979,13.317,43.3223,1.00848,91599,0,53,8.65395,10.2901,1
674,530055168,946.952,0.0489013,0.843011,14.6,35.9461,0.837502,91726,0,53,8.65395,10.2901,1
675,530841600,948.509,0.0499359,0.888307,16.3565,45.096,0.958755,91854,0,53,8.65395,10.2901,1
676,531628032,950.067,0.0521744,0.785902,12.1969,24.6389,0.893968,92009,0,53,8.65396,10.2901,1
677,532414464,951.628,0.0496548,0.635362,10.1933,21.693,1.05636,92150,0,53,8.65395,10.2901,1
678,533200896,953.19,0.0502557,0.719325,15.6275,32.1483,0.860383,92295,0,53,8.65396,10.2901,1
679,533987328,954.748,0.0510541,0.81364,14.976,33.7114,0.840351,92434,0,53,8.65395,10.2901,1
680,534773760,956.308,0.0509717,0.951265,16.2409,36.3015,0.857273,92573,0,53,8.65395,10.2901,1
681,535560192,957.866,0.0489571,1.07525,32.7117,83.294,0.675279,92711,0,53,8.65395,10.2901,1
682,536346624,959.424,0.0500934,0.779443,9.83684,20.6698,1.04833,92874,0,53,8.65396,10.2901,1
683,537133056,960.979,0.049894,0.910517,17.1705,44.9985,0.954131,93024,0,53,8.65396,10.2901,1
684,537919488,962.536,0.0494459,0.661343,12.5093,28.3408,0.873879,93151,0,53,8.65394,10.2901,1
685,538705920,964.096,0.0485498,0.766103,10.5392,34.4722,1.08128,93275,0,53,8.65395,10.2901,1
686,539492352,965.66,0.0501358,0.765239,9.90838,27.3258,0.974541,93440,0,53,8.65396,10.2901,1
687,540278784,967.218,0.0508879,0.784398,10.4279,23.1007,1.02194,93591,0,53,8.65396,10.2901,1
688,541065216,968.771,0.0504168,0.803434,15.301,52.9937,0.822806,93728,0,53,8.65395,10.2901,1
689,541851648,970.326,0.0489541,0.845142,16.6846,40.1527,0.835927,93870,0,53,8.65396,10.2901,1
690,542638080,971.885,0.0500469,0.824971,11.6561,31.6821,0.999251,94015,0,53,8.65395,10.2901,1
691,543424512,973.442,0.0498535,0.949698,13.0759,33.9294,0.961366,94151,0,53,8.65395,10.2901,1
692,544210944,974.996,0.049094,0.883355,14.8072,32.5024,0.898787,94271,0,53,8.65394,10.2901,1
693,544997376,976.553,0.0497806,0.823258,13.8347,43.9711,1.01457,94414,0,53,8.65395,10.2901,1
694,545783808,978.111,0.048324,0.895187,12.9597,35.8156,0.919959,94539,0,53,8.65395,10.2901,1
695,546570240,979.677,0.0488175,0.758723,17.5051,47.5357,0.870363,94685,0,53,8.65396,10.2901,1
696,547356672,981.245,0.0484612,0.886136,14.1843,36.1564,0.86298,94831,0,53,8.65395,10.2901,1
697,548143104,982.814,0.0478759,0.660488,8.01644,19.362,1.20334,94977,0,53,8.65396,10.2901,1
698,548929536,984.386,0.0487447,0.924766,19.3551,82.3801,0.930136,95124,0,53,8.65396,10.2901,1
699,549715968,985.957,0.0477774,0.810609,19.4307,60.613,0.794215,95256,0,53,8.65395,10.2901,1
700,550502400,987.528,0.0469094,0.86211,13.0716,29.5763,0.873517,95403,0,53,8.65396,10.2901,1
701,551288832,989.1,0.0457802,0.849494,11.0707,25.1106,0.987464,95524,0,53,8.65394,10.2901,1
702,552075264,990.625,0.0488012,0.855513,20.6308,43.9741,0.601872,95676,0,53,8.65396,10.2901,1
703,552861696,992.145,0.0469325,0.809247,17.56,47.5566,0.760255,95802,0,53,8.65395,10.2901,1
704,553648128,993.66,0.0460519,0.731876,16.5254,37.4719,0.805916,95921,0,53,8.65394,10.2901,1
705,554434560,995.175,0.0470273,0.876773,20.2478,46.3767,0.873305,96075,0,53,8.65396,10.2901,1
706,555220992,996.692,0.0479881,0.86249,15.9167,42.0582,0.92659,96224,0,53,8.65396,10.2901,1
707,556007424,998.207,0.0456518,0.673632,14.9523,34.5429,0.734594,96359,0,53,8.65395,10.2901,1
708,556793856,999.723,0.0457669,0.78436,14.2876,40.1977,0.877341,96482,0,53,8.65395,10.2901,1
709,557580288,1001.24,0.0461924,0.646523,13.9001,35.3166,0.906426,96629,0,53,8.65396,10.2901,1
710,558366720,1002.75,0.0466871,0.758084,22.5749,62.4797,0.661664,96779,0,53,8.65396,10.2901,1
711,559153152,1004.26,0.048737,0.865378,18.1952,68.1421,0.879915,96963,0,53,8.65397,10.2901,1
712,559939584,1005.77,0.048661,0.759507,20.1935,51.4802,0.689676,97107,0,53,8.65396,10.2901,1
713,560726016,1007.29,0.0466373,0.833681,18.5365,47.9209,0.752511,97238,0,53,8.65395,10.2901,1
714,561512448,1008.8,0.0485955,0.92319,19.0747,52.0561,0.838045,97391,0,53,8.65396,10.2901,1
715,562298880,1010.31,0.0474578,0.814824,18.3778,36.9767,0.902769,97523,0,53,8.65395,10.2901,1
716,563085312,1011.83,0.0475584,0.811599,22.8984,64.2194,0.866451,97658,0,53,8.65395,10.2901,1
717,563871744,1013.35,0.0486195,0.92364,28.1606,62.0742,0.662495,97810,0,53,8.65396,10.2901,1
718,564658176,1014.86,0.0486804,1.04101,10.8725,22.5444,1.26196,97958,0,53,8.65396,10.2901,1
719,565444608,1016.37,0.0484199,0.868932,12.4583,35.4914,1.13209,98107,0,53,8.65396,10.2901,1
720,566231040,1017.88,0.0478092,0.695304,15.0722,39.164,0.928999,98236,0,53,8.65395,10.2901,1
721,567017472,1019.39,0.0486347,0.864675,12.0626,26.516,1.05191,98360,0,53,8.65395,10.2901,1
722,567803904,1020.91,0.0460452,0.765876,19.6345,46.7492,0.848617,98486,0,53,8.65394,10.2901,1
723,568590336,1022.42,0.0483005,0.720244,25.5145,63.9247,0.552704,98635,0,53,8.65396,10.2901,1
724,569376768,1023.97,0.0489175,0.762411,14.026,32.9674,0.901608,98786,0,53,8.65396,10.2901,1
725,570163200,1025.51,0.0499777,0.663495,14.3098,39.129,0.854317,98929,0,53,8.65395,10.2901,1
726,570949632,1027.04,0.048733,0.719055,13.0509,32.4132,0.878634,99059,0,53,8.65395,10.2901,1
727,571736064,1028.57,0.0510982,0.854825,15.7005,40.2438,0.960733,99199,0,53,8.65395,10.2901,1
728,572522496,1030.11,0.0512148,0.894414,30.7134,81.7773,0.692627,99344,0,53,8.65395,10.2901,1
729,573308928,1031.64,0.0521425,0.849795,29.341,58.3596,0.641555,99511,0,53,8.65397,10.2901,1
730,574095360,1033.18,0.0518995,0.905022,26.8074,66.8513,0.705189,99673,0,53,8.65396,10.2901,1
731,574881792,1034.72,0.0507652,0.867698,41.3426,86.5606,0.586975,99789,0,53,8.65394,10.2901,1
732,575668224,1036.25,0.0498426,0.923038,19.4464,47.0641,0.719876,99916,0,53,8.65395,10.2901,1
733,576454656,1037.76,0.0519849,0.799711,11.4131,43.8615,1.17058,100085,0,53,8.65397,10.2901,1
734,577241088,1039.28,0.0516871,1.16355,63.5652,126.598,0.516518,100244,0,53,8.65396,10.2901,1
735,578027520,1040.8,0.0497371,0.827587,12.9917,38.9387,0.983075,100378,0,53,8.65395,10.2901,1
736,578813952,1042.33,0.0508126,0.775095,21.3452,60.5903,0.811845,100533,0,53,8.65396,10.2901,1
737,579600384,1043.85,0.0494232,0.686722,12.4889,23.3455,1.02822,100676,0,53,8.65395,10.2901,1
738,580386816,1045.37,0.0486627,0.864064,37.9552,95.2974,0.496806,100807,0,53,8.65395,10.2901,1
739,581173248,1046.91,0.0484509,0.66581,15.1271,37.733,0.863222,100940,0,53,8.65395,10.2901,1
740,581959680,1048.44,0.0489186,0.900955,27.5368,74.7123,0.744125,101072,0,53,8.65395,10.2901,1
741,582746112,1049.99,0.0489188,0.949741,27.017,65.1957,0.567659,101201,0,53,8.65395,10.2901,1
742,583532544,1051.53,0.0490272,0.786688,17.5115,43.5105,0.775148,101353,0,53,8.65396,10.2901,1
743,584318976,1053.06,0.0487632,0.695688,17.804,48.3074,0.954896,101505,0,53,8.65396,10.2901,1
744,585105408,1054.59,0.0488993,0.890381,18.816,45.4981,0.753933,101661,0,53,8.65396,10.2901,1
745,585891840,1056.12,0.0485065,0.820631,15.2471,62.6413,1.08561,101799,0,53,8.65395,10.2901,1
746,586678272,1057.65,0.046366,0.896633,26.2592,56.7898,0.536556,101937,0,53,8.65395,10.2901,1
747,587464704,1059.18,0.0473056,0.836388,11.6743,22.8253,0.991754,102083,0,53,8.65396,10.2901,1
748,588251136,1060.71,0.0464708,0.97438,31.7822,102.479,0.658839,102205,0,53,8.65395,10.2901,1
749,589037568,1062.24,0.0474441,0.809149,14.8068,42.9739,0.97856,102359,0,53,8.65396,10.2901,1
750,589824000,1063.77,0.0452099,0.663681,26.9278,66.7352,0.569253,102477,0,53,8.65394,10.2901,1
751,590610432,1065.3,0.0438761,0.834427,26.7843,78.7214,0.66339,102588,0,53,8.65394,10.2901,1
752,591396864,1066.83,0.0443891,0.775412,12.436,24.8726,0.958284,102748,0,53,8.65396,10.2901,1
753,592183296,1068.35,0.0442297,0.80988,22.4601,61.3734,1.00769,102900,0,53,8.65396,10.2901,1
754,592969728,1069.87,0.0443847,0.822573,26.7684,69.6363,0.709082,103030,0,53,8.65395,10.2901,1
755,593756160,1071.39,0.0440527,0.819996,20.7694,71.7433,0.75652,103164,0,53,8.65395,10.2901,1
756,594542592,1072.91,0.0435931,0.825247,39.8388,91.0421,0.570788,103301,0,53,8.65395,10.2901,1
757,595329024,1074.43,0.0427085,0.72971,19.7671,50.5372,0.805226,103449,0,53,8.65396,10.2901,1
758,596115456,1075.95,0.0419274,0.722867,17.1753,54.3137,0.775883,103616,0,53,8.65397,10.2901,1
759,596901888,1077.48,0.0429578,0.706194,13.0254,26.1022,0.996834,103764,0,53,8.65396,10.2901,1
760,597688320,1079.01,0.0423159,0.927374,40.5714,116.799,0.572425,103901,0,53,8.65395,10.2901,1
761,598474752,1080.52,0.0443254,0.733706,11.4694,29.0537,1.13018,104062,0,53,8.65396,10.2901,1
762,599261184,1082.04,0.0409751,0.692974,26.5692,72.0557,0.719084,104182,0,53,8.65395,10.2901,1
763,600047616,1083.57,0.0426257,0.724587,17.4218,49.444,0.939169,104320,0,53,8.65395,10.2901,1
764,600834048,1085.08,0.0426501,0.656566,20.7559,51.81,0.734114,104481,0,53,8.65396,10.2901,1
765,601620480,1086.58,0.0435893,0.762918,16.0267,41.9825,0.967976,104635,0,53,8.65396,10.2901,1
766,602406912,1088.08,0.0435134,0.699888,14.6664,40.6482,1.03988,104784,0,53,8.65396,10.2901,1
767,603193344,1089.58,0.0434713,0.756831,15.2971,42.7376,0.943049,104909,0,53,8.65395,10.2901,1
768,603979776,1091.08,0.0428618,0.644967,16.013,35.9892,0.934764,105033,0,53,8.65395,10.2901,1
769,604766208,1092.59,0.0439903,0.624615,17.8376,47.4944,0.879306,105173,0,53,8.65395,10.2901,1
770,605552640,1094.09,0.0433212,0.69212,16.9139,49.6353,0.818597,105312,0,53,8.65395,10.2901,1
771,606339072,1095.58,0.0427555,0.643651,17.0275,47.5785,0.89086,105452,0,53,8.65395,10.2901,1
772,607125504,1097.08,0.0447603,0.717331,15.7501,64.9769,1.01952,105591,0,53,8.65395,10.2901,1
773,607911936,1098.58,0.0439874,0.60414,13.4649,24.5236,0.926009,105730,0,53,8.65395,10.2901,1
774,608698368,1100.07,0.0440469,0.778319,16.9794,45.6973,0.749545,105873,0,53,8.65395,10.2901,1
775,609484800,1101.57,0.0442878,0.819199,14.1052,32.6593,0.981359,106023,0,53,8.65396,10.2901,1
776,610271232,1103.06,0.0440455,0.795522,16.3422,38.3311,0.967938,106176,0,53,8.65396,10.2901,1
777,611057664,1104.56,0.0444589,0.742671,20.4632,59.4506,0.810721,106332,0,53,8.65396,10.2901,1
778,611844096,1106.05,0.0427204,0.666828,22.9586,53.6092,0.689967,106444,0,53,8.65394,10.2901,1
779,612630528,1107.55,0.0447522,0.666279,16.5667,38.2961,0.803485,106578,0,53,8.65395,10.2901,1
780,613416960,1109.05,0.047532,0.617788,10.5233,27.0186,1.02581,106747,0,53,8.65397,10.2901,1
781,614203392,1110.56,0.0456559,0.667883,22.9638,77.668,0.78679,106891,0.005,53,8.65396,10.2901,1
782,614989824,1112.08,0.0447188,0.638663,10.6802,23.057,1.10519,107023,0.005,53,8.65395,10.2901,1
783,615776256,1113.61,0.0463628,0.741153,24.3627,48.7604,0.77627,107175,0.005,53,8.65396,10.2901,1
784,616562688,1115.14,0.0458315,0.692849,11.4672,21.4799,1.07981,107306,0,53,8.65395,10.2901,1
785,617349120,1116.66,0.0459107,0.71274,16.987,49.6312,0.89901,107433,0,53,8.65395,10.2901,1
786,618135552,1118.16,0.0480138,0.828094,15.4872,48.5078,1.0011,107571,0,53,8.65395,10.2901,1
787,618921984,1119.66,0.0457446,0.70403,14.8246,35.396,0.904517,107699,0,53,8.65395,10.2901,1
788,619708416,1121.15,0.0465816,0.775454,28.5002,75.4956,0.584165,107829,0,53,8.65395,10.2901,1
789,620494848,1122.64,0.048083,0.78835,18.7092,54.4159,0.785998,107977,0,53,8.65395,10.2901,1
790,621281280,1124.14,0.0481063,0.781664,23.0451,78.7413,0.687677,108125,0,53,8.65396,10.2901,1
791,622067712,1125.63,0.0481756,0.785264,11.1298,33.4327,1.01283,108267,0,53,8.65395,10.2901,1
792,622854144,1127.13,0.0490602,0.871271,38.668,87.966,0.666876,108415,0,53,8.65395,10.2901,1
793,623640576,1128.63,0.047729,0.813269,15.3248,38.4868,0.902569,108556,0,53,8.65395,10.2901,1
794,624427008,1130.13,0.0484203,0.637916,16.4663,40.6298,0.766164,108703,0,53,8.65396,10.2901,1
795,625213440,1131.63,0.0470742,0.67933,14.7145,43.9266,0.968707,108822,0,53,8.65394,10.2901,1
796,625999872,1133.13,0.0474056,0.753397,24.9845,61.8603,0.620285,108971,0,53,8.65396,10.2901,1
797,626786304,1134.62,0.0468975,0.638068,16.0688,42.6341,0.814775,109092,0,53,8.65394,10.2901,1
798,627572736,1136.12,0.0482927,0.81142,38.2661,81.3951,0.554164,109214,0,53,8.65394,10.2901,1
799,628359168,1137.61,0.0474064,0.68209,19.1375,45.0322,0.782665,109370,0,53,8.65396,10.2901,1
800,629145600,1139.12,0.0484507,0.659808,22.2665,53.6852,0.65404,109513,0,53,8.65396,10.2901,1
801,629932032,1140.62,0.0476797,0.750347,12.1583,28.2297,1.0579,109640,0,53,8.65395,10.2901,1
802,630718464,1142.12,0.049444,0.848732,11.6588,28.4692,1.17601,109775,0,53,8.65395,10.2901,1
803,631504896,1143.63,0.0496696,0.726296,13.5423,38.3556,1.11879,109919,0,53,8.65395,10.2901,1
804,632291328,1145.13,0.0494418,0.772506,12.3051,34.6602,0.980207,110076,0,53,8.65396,10.2901,1
805,633077760,1146.65,0.0502651,0.723878,20.6009,61.0097,0.800034,110241,0,53,8.65396,10.2901,1
806,633864192,1148.17,0.0507156,0.903037,23.93,51.7671,0.740798,110387,0,53,8.65396,10.2901,1
807,634650624,1149.69,0.0498619,0.832836,13.8364,39.4527,1.00938,110536,0,53,8.65395,10.2901,1
808,635437056,1151.19,0.049418,0.875434,12.1869,28.6514,0.979864,110699,0,53,8.65396,10.2901,1
809,636223488,1152.7,0.0487663,0.76316,17.1206,55.6478,0.806407,110826,0,53,8.65395,10.2901,1
810,637009920,1154.19,0.0483349,0.859103,17.0903,66.8419,0.806969,110961,0,53,8.65395,10.2901,1
811,637796352,1155.68,0.0483313,0.776295,26.8813,74.607,0.689549,111115,0,53,8.65396,10.2901,1
812,638582784,1157.15,0.0488531,0.817248,10.7876,27.8358,1.16677,111270,0,53,8.65396,10.2901,1
813,639369216,1158.69,0.0503969,0.694521,18.2577,54.0275,0.851048,111432,0,53,8.65396,10.2901,1
814,640155648,1160.21,0.0488953,0.854869,11.4176,34.9707,1.12858,111558,0,53,8.65394,10.2901,1
815,640942080,1161.73,0.0483386,0.788103,27.916,90.0089,0.750193,111683,0,53,8.65395,10.2901,1
816,641728512,1163.29,0.0482174,0.934951,21.9856,48.8153,0.759639,111826,0,53,8.65395,10.2901,1
817,642514944,1164.85,0.0483247,0.920808,31.1422,79.9072,0.618686,111989,0,53,8.65396,10.2901,1
818,643301376,1166.36,0.0470631,0.784838,17.5112,45.7042,0.76061,112136,0,53,8.65395,10.2901,1
819,644087808,1167.88,0.0481515,0.787299,21.6321,45.7862,0.779048,112265,0,53,8.65395,10.2901,1
820,644874240,1169.39,0.0482848,0.795399,15.0934,44.8839,0.96505,112409,0,53,8.65395,10.2901,1
821,645660672,1170.9,0.0462803,0.775244,11.5698,27.8292,1.08916,112549,0,53,8.65395,10.2901,1
822,646447104,1172.42,0.0481304,0.698955,16.6472,43.4344,0.790515,112697,0,53,8.65396,10.2901,1
823,647233536,1173.94,0.0468028,0.723152,28.7291,68.9253,0.591935,112857,0,53,8.65396,10.2901,1
824,648019968,1175.45,0.0475424,0.779867,38.5364,91.939,0.446824,113011,0,53,8.65396,10.2901,1
825,648806400,1176.94,0.0464386,0.742925,13.8181,39.4931,0.943047,113126,0,53,8.65394,10.2901,1
826,649592832,1178.45,0.0459057,0.698761,14.2436,34.9524,0.939656,113264,0,53,8.65395,10.2901,1
827,650379264,1179.96,0.0478133,0.802615,14.2471,29.2534,0.853741,113432,0,53,8.65396,10.2901,1
828,651165696,1181.46,0.0463459,0.762363,13.2876,32.7926,0.942389,113575,0,53,8.65396,10.2901,1
829,651952128,1182.96,0.0462647,0.751964,12.3219,27.9436,0.925038,113707,0,53,8.65395,10.2901,1
830,652738560,1184.48,0.0449266,0.510837,18.9842,62.0475,0.68758,113844,0,53,8.65395,10.2901,1
831,653524992,1186,0.0452621,0.769862,24.3146,54.4482,0.709467,113966,0,53,8.65395,10.2901,1
832,654311424,1187.54,0.0446371,0.600002,21.373,59.7709,0.607451,114087,0,53,8.65394,10.2901,1
833,655097856,1189.06,0.04536,0.761973,15.8103,37.9114,0.816811,114226,0,53,8.65395,10.2901,1
834,655884288,1190.59,0.0436715,0.703858,17.2084,47.4969,0.754099,114348,0,53,8.65394,10.2901,1
835,656670720,1192.11,0.044946,0.692825,27.0372,77.5345,0.623275,114488,0,53,8.65395,10.2901,1
836,657457152,1193.62,0.0454528,0.704138,16.2205,50.3792,0.945898,114627,0,53,8.65395,10.2901,1
837,658243584,1195.12,0.0450627,0.692446,24.0984,57.6341,0.621866,114766,0,53,8.65395,10.2901,1
838,659030016,1196.62,0.0470216,0.780489,23.1207,76.4467,0.723564,114922,0,53,8.65396,10.2901,1
839,659816448,1198.13,0.0465409,0.734564,36.615,62.9106,0.412881,115058,0,53,8.65395,10.2901,1
840,660602880,1199.65,0.0451715,0.72101,15.6413,35.719,0.9135,115197,0,53,8.65395,10.2901,1
841,661389312,1201.15,0.0455547,0.648526,15.0574,34.8653,0.756628,115336,0,53,8.65395,10.2901,1
842,662175744,1202.7,0.0441771,0.885416,13.6262,34.962,0.948912,115463,0,53,8.65395,10.2901,1
843,662962176,1204.24,0.0440325,0.671066,10.5595,22.2677,0.938785,115615,0,53,8.65396,10.2901,1
844,663748608,1205.79,0.0435978,0.698382,14.5784,41.8953,0.932306,115741,0,53,8.65394,10.2901,1
845,664535040,1207.33,0.0429528,0.623127,15.9678,39.9669,0.783974,115854,0,53,8.65394,10.2901,1
846,665321472,1208.87,0.0442939,0.711186,14.4894,33.6449,0.823904,116016,0,53,8.65396,10.2901,1
847,666107904,1210.41,0.0446143,0.761352,17.9308,53.0304,0.833859,116156,0,53,8.65395,10.2901,1
848,666894336,1211.96,0.0448163,0.660134,14.9332,44.3261,0.805443,116292,0,53,8.65395,10.2901,1
849,667680768,1213.51,0.0439175,0.773871,16.2002,36.0067,0.976581,116411,0,53,8.65394,10.2901,1
850,668467200,1215.05,0.0444639,0.712582,15.1992,44.4159,0.822973,116556,0,53,8.65395,10.2901,1
851,669253632,1216.58,0.045495,0.851041,21.0951,43.5762,0.699622,116704,0,53,8.65396,10.2901,1
852,670040064,1218.1,0.0466404,0.710258,14.5904,38.5523,0.898745,116868,0,53,8.65397,10.2901,1
853,670826496,1219.64,0.0468935,0.757834,16.3689,45.1798,0.741751,117010,0,53,8.65395,10.2901,1
854,671612928,1221.17,0.045449,0.606086,9.79422,22.7957,1.04248,117159,0,53,8.65396,10.2901,1
855,672399360,1222.71,0.0469385,0.764041,32.1422,83.4402,0.58825,117317,0,53,8.65396,10.2901,1
856,673185792,1224.25,0.0466107,0.706741,17.9539,68.9534,0.875846,117446,0,53,8.65395,10.2901,1
857,673972224,1225.79,0.0468698,0.842521,37.4461,82.1576,0.431783,117592,0,53,8.65396,10.2901,1
858,674758656,1227.33,0.0481175,0.784028,29.6391,69.1209,0.572295,117751,0,53,8.65396,10.2901,1
859,675545088,1228.87,0.046673,0.687544,14.9238,33.1525,0.825386,117897,0,53,8.65396,10.2901,1
860,676331520,1230.4,0.0479731,0.804526,16.4481,67.3873,0.967048,118044,0,53,8.65396,10.2901,1
861,677117952,1231.94,0.0468676,0.896862,14.2111,45.4006,1.00671,118179,0,53,8.65395,10.2901,1
862,677904384,1233.47,0.0463791,0.981037,12.0726,25.3949,1.02895,118301,0,53,8.65394,10.2901,1
863,678690816,1235.01,0.0463574,0.753517,16.3624,37.3318,0.79262,118451,0,53,8.65396,10.2901,1
864,679477248,1236.55,0.0479095,1.07675,14.5231,35.3262,0.92652,118604,0,53,8.65396,10.2901,1
865,680263680,1238.04,0.0474366,0.649672,16.5361,53.1747,0.788138,118744,0,53,8.65395,10.2901,1
866,681050112,1239.54,0.0468888,0.896321,16.3543,41.0352,0.873105,118871,0,53,8.65395,10.2901,1
867,681836544,1241.04,0.0465762,0.842549,18.102,64.2034,0.800411,119014,0,53,8.65395,10.2901,1
868,682622976,1242.55,0.0467609,0.839853,19.2766,46.4429,0.741826,119163,0,53,8.65396,10.2901,1
869,683409408,1244.05,0.0466195,0.825154,19.8624,49.5354,0.612491,119307,0,53,8.65396,10.2901,1
870,684195840,1245.55,0.0473907,0.863987,19.7504,58.113,0.826213,119475,0,53,8.65397,10.2901,1
871,684982272,1247.08,0.0476531,0.8821,23.091,88.5367,0.717848,119623,0,53,8.65396,10.2901,1
872,685768704,1248.61,0.0469755,0.721452,23.0654,64.068,0.714472,119744,0,53,8.65394,10.2901,1
873,686555136,1250.13,0.047006,0.762234,13.1887,38.0929,1.00638,119888,0,53,8.65395,10.2901,1
874,687341568,1251.65,0.0479274,0.794591,19.2471,47.6567,0.772138,120047,0,53,8.65396,10.2901,1
875,688128000,1253.18,0.0487364,0.800544,12.9016,33.8493,0.949769,120192,0,53,8.65396,10.2901,1
876,688914432,1254.71,0.0476696,0.882955,12.5925,39.9488,1.0533,120332,0,53,8.65395,10.2901,1
877,689700864,1256.23,0.0465548,0.729295,15.7403,38.8066,0.93547,120464,0,53,8.65395,10.2901,1
878,690487296,1257.76,0.0464899,0.750951,11.7704,32.341,0.947191,120583,0,53,8.65394,10.2901,1
879,691273728,1259.29,0.0483946,0.871765,14.0653,34.6069,0.949933,120714,0,53,8.65395,10.2901,1
880,692060160,1260.81,0.0477134,0.70582,16.348,43.0353,0.81553,120874,0,53,8.65396,10.2901,1
881,692846592,1262.33,0.0453545,0.695084,17.0292,33.7241,0.684289,120993,0,53,8.65394,10.2901,1
882,693633024,1263.86,0.0462459,0.766177,18.525,45.0063,0.738201,121132,0,53,8.65395,10.2901,1
883,694419456,1265.39,0.0443577,0.673234,19.7527,41.8209,0.708577,121253,0,53,8.65395,10.2901,1
884,695205888,1266.92,0.0466462,0.719869,21.0119,63.2294,0.62477,121396,0,53,8.65395,10.2901,1
885,695992320,1268.46,0.0470288,0.681857,18.4407,43.1243,0.677277,121548,0,53,8.65396,10.2901,1
886,696778752,1269.98,0.0467075,0.63486,15.1457,50.1456,0.752431,121679,0,53,8.65395,10.2901,1
887,697565184,1271.51,0.0463919,0.793583,22.2167,59.7808,0.609222,121809,0,53,8.65395,10.2901,1
888,698351616,1273.04,0.0468278,0.707654,10.1556,26.3662,1.02853,121946,0,53,8.65395,10.2901,1
889,699138048,1274.57,0.0473776,0.586869,21.1123,58.8374,0.757035,122080,0,53,8.65395,10.2901,1
890,699924480,1276.09,0.0486611,0.667666,18.1242,45.0098,0.738581,122229,0,53,8.65396,10.2901,1
